Transaction_ID,Farmer_ID,Buyer_ID,Commodity,Variety,Grade,Quantity,Farmer_District,Buyer_District,Distance_KM,Market_Price,Offered_Price,Final_Price,Transaction_Date,Payment_Status,Transaction_Status,Is_Synthetic,Is_Anomaly,Anomaly_Type
TX-007790,FARMER-177,BUYER-173,Tomato,Desi,Grade B,2601.0,Nashik,Pune,205.3,26.44,26.2,26.26,2025-06-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007791,FARMER-695,BUYER-241,Rice,Common,Grade A,650.0,Gondal,Surat,74.1,37.08,35.97,35.68,2025-06-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-007792,FARMER-814,BUYER-236,Potato,Jyoti,Grade C,4758.0,Ahmedabad,Nashik,55.2,20.22,20.05,19.95,2025-12-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007793,FARMER-727,BUYER-184,Tomato,Desi,Grade A,472.0,Rajkot,Ahmedabad,213.6,29.99,29.16,29.54,2025-02-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007794,FARMER-181,BUYER-98,Mustard,Pusa Bold,Grade A,1798.0,Pune,Ujjain,173.8,58.53,61.4,60.17,2025-09-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007795,FARMER-832,BUYER-239,Wheat,Kalyan,Grade A,7364.0,Surat,Lasalgaon,119.9,28.3,28.27,27.84,2025-02-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007796,FARMER-763,BUYER-181,Soyabean,NRC-37,Grade A,896.0,Surat,Ujjain,246.5,51.22,49.85,50.29,2025-10-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007797,FARMER-318,BUYER-165,Soyabean,JS-335,Grade A,530.0,Surat,Pune,248.3,49.78,50.18,49.19,2025-03-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007798,FARMER-798,BUYER-128,Soyabean,Yellow,Grade C,1375.0,Ahmedabad,Indore,242.2,42.03,42.64,43.1,2025-06-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007799,FARMER-155,BUYER-208,Soyabean,Yellow,Grade B,4166.0,Rajkot,Lasalgaon,141.5,45.68,45.91,46.41,2025-10-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007800,FARMER-170,BUYER-203,Potato,Kufri,Grade A,3396.0,Surat,Nashik,108.7,22.8,22.56,22.55,2025-05-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007801,FARMER-194,BUYER-53,Onion,Red,Grade B,4558.0,Nashik,Surat,203.3,29.49,28.77,28.9,2025-10-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-007802,FARMER-911,BUYER-79,Potato,Kufri,Grade B,1083.0,Rajkot,Agra,55.5,22.3,22.72,22.57,2025-03-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007803,FARMER-950,BUYER-222,Cotton,BT Cotton,Grade A,3591.0,Ahmedabad,Indore,35.5,78.38,78.32,77.01,2025-10-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007804,FARMER-342,BUYER-155,Soyabean,Yellow,Grade B,1894.0,Gondal,Agra,96.2,43.39,45.07,45.42,2025-03-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007805,FARMER-225,BUYER-249,Potato,Kufri,Grade B,3815.0,Indore,Indore,22.7,20.85,20.67,21.03,2025-02-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007806,FARMER-880,BUYER-103,Soyabean,Yellow,Grade B,2279.0,Rajkot,Indore,184.9,45.89,46.51,46.7,2025-03-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007807,FARMER-294,BUYER-236,Tomato,Hybrid,Grade B,2710.0,Ujjain,Ujjain,124.6,28.85,28.28,28.22,2025-10-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007808,FARMER-833,BUYER-209,Soyabean,NRC-37,Grade A,544.0,Pune,Ujjain,147.5,48.67,48.15,48.99,2025-02-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007809,FARMER-293,BUYER-77,Onion,White,Grade C,2613.0,Surat,Ujjain,246.8,24.96,25.87,25.36,2025-08-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007810,FARMER-518,BUYER-241,Potato,Kufri,Grade B,519.0,Agra,Rajkot,219.2,22.15,21.84,22.11,2025-08-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007811,FARMER-563,BUYER-223,Cotton,BT Cotton,Grade C,3497.0,Pune,Ujjain,84.4,66.18,69.49,70.11,2026-01-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007812,FARMER-833,BUYER-50,Wheat,Sharbati,Grade B,1345.0,Gondal,Nashik,240.3,25.53,24.48,24.48,2025-02-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007813,FARMER-263,BUYER-155,Cotton,Medium Staple,Grade B,3729.0,Ahmedabad,Gondal,77.1,69.77,69.2,69.24,2025-05-14,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007814,FARMER-550,BUYER-124,Mustard,Pusa Bold,Grade B,2800.0,Lasalgaon,Agra,166.6,55.66,55.98,55.16,2025-03-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007815,FARMER-433,BUYER-166,Mustard,Yellow,Grade A,2514.0,Ahmedabad,Rajkot,213.3,60.3,62.19,61.94,2025-10-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007816,FARMER-794,BUYER-61,Mustard,Yellow,Grade B,1624.0,Rajkot,Lasalgaon,165.7,53.11,25.91,25.91,2026-02-02,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-007817,FARMER-355,BUYER-98,Mustard,Pusa Bold,Grade C,539.0,Ahmedabad,Pune,39.0,48.08,47.84,47.69,2025-11-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007818,FARMER-298,BUYER-116,Mustard,Pusa Bold,Grade B,1035.0,Ujjain,Agra,104.3,54.34,52.81,53.82,2025-09-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007819,FARMER-368,BUYER-184,Tomato,Hybrid,Grade B,2730.0,Surat,Lasalgaon,149.7,28.79,28.4,28.19,2025-05-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007820,FARMER-931,BUYER-250,Cotton,Medium Staple,Grade A,2367.0,Indore,Ahmedabad,154.9,77.13,78.29,79.09,2025-09-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-007821,FARMER-292,BUYER-142,Cotton,Long Staple,Grade B,832.0,Surat,Agra,42.2,71.69,69.42,70.21,2025-10-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007822,FARMER-402,BUYER-92,Mustard,Pusa Bold,Grade A,2482.0,Nashik,Nashik,23.6,56.21,58.65,59.3,2025-11-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007823,FARMER-785,BUYER-214,Mustard,Pusa Bold,Grade A,3142.0,Ahmedabad,Lasalgaon,146.7,57.53,60.52,59.44,2025-09-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-007824,FARMER-194,BUYER-86,Rice,Basmati,Grade B,3370.0,Agra,Nashik,69.0,36.72,37.43,36.77,2025-05-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007825,FARMER-739,BUYER-139,Onion,Red,Grade B,1972.0,Rajkot,Ahmedabad,217.8,31.44,30.63,30.48,2025-08-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-007826,FARMER-488,BUYER-184,Soyabean,JS-335,Grade B,2796.0,Nashik,Lasalgaon,50.4,44.28,45.31,45.26,2025-04-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007827,FARMER-574,BUYER-157,Cotton,BT Cotton,Grade B,1895.0,Agra,Ahmedabad,71.0,71.39,72.25,73.07,2025-09-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007828,FARMER-692,BUYER-172,Tomato,Local,Grade B,1559.0,Ujjain,Ujjain,44.1,29.1,29.6,29.74,2025-07-06,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007829,FARMER-527,BUYER-141,Cotton,Medium Staple,Grade C,700.0,Agra,Lasalgaon,77.1,63.29,64.8,63.53,2025-12-29,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007830,FARMER-584,BUYER-65,Wheat,Kalyan,Grade A,3207.0,Agra,Nashik,45.2,26.01,27.42,27.9,2025-02-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007831,FARMER-278,BUYER-209,Soyabean,JS-335,Grade B,3867.0,Ahmedabad,Rajkot,218.7,43.55,41.92,41.76,2026-02-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007832,FARMER-500,BUYER-159,Onion,Garhwa,Grade B,1461.0,Gondal,Surat,38.9,29.11,29.74,29.57,2025-02-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007833,FARMER-459,BUYER-147,Soyabean,JS-335,Grade A,965.0,Agra,Rajkot,154.5,52.25,52.65,52.62,2025-01-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007834,FARMER-615,BUYER-121,Potato,Jyoti,Grade B,2069.0,Indore,Lasalgaon,204.2,21.44,21.04,20.99,2025-04-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007835,FARMER-321,BUYER-96,Wheat,Sharbati,Grade B,4985.0,Gondal,Rajkot,39.5,25.01,25.62,25.5,2025-01-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-007836,FARMER-271,BUYER-243,Potato,Jyoti,Grade A,817.0,Agra,Nashik,75.2,22.59,23.79,23.45,2025-11-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007837,FARMER-519,BUYER-119,Soyabean,NRC-37,Grade B,2282.0,Ujjain,Indore,52.3,45.0,47.56,47.66,2025-10-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007838,FARMER-314,BUYER-227,Mustard,Black,Grade B,407.0,Pune,Ahmedabad,129.5,51.68,53.67,53.77,2025-08-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007839,FARMER-200,BUYER-89,Cotton,Medium Staple,Grade A,847.0,Gondal,Pune,112.0,74.6,74.41,75.37,2025-08-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-007840,FARMER-512,BUYER-210,Potato,Lauvkar,Grade B,4797.0,Nashik,Pune,211.0,22.04,21.34,21.26,2025-10-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007841,FARMER-762,BUYER-189,Mustard,Black,Grade B,1252.0,Lasalgaon,Indore,125.6,55.81,58.21,57.4,2025-11-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007842,FARMER-331,BUYER-137,Onion,Garhwa,Grade A,751.0,Gondal,Pune,49.9,31.16,31.26,31.28,2025-04-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-007843,FARMER-277,BUYER-115,Cotton,Medium Staple,Grade B,3208.0,Ahmedabad,Ahmedabad,19.1,68.82,69.07,69.78,2025-01-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007844,FARMER-659,BUYER-144,Soyabean,JS-335,Grade A,2867.0,Nashik,Rajkot,100.0,47.61,48.75,49.28,2025-10-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007845,FARMER-221,BUYER-53,Mustard,Black,Grade A,1060.0,Agra,Nashik,211.1,57.77,59.6,58.99,2025-05-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007846,FARMER-281,BUYER-123,Wheat,Sharbati,Grade B,7194.0,Pune,Gondal,71.0,24.34,24.68,24.96,2025-10-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007847,FARMER-824,BUYER-220,Mustard,Pusa Bold,Grade A,3076.0,Ahmedabad,Rajkot,217.9,57.76,59.18,58.71,2025-08-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007848,FARMER-778,BUYER-165,Onion,Garhwa,Grade C,1806.0,Nashik,Ujjain,98.6,27.38,27.75,27.24,2025-08-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-007849,FARMER-301,BUYER-87,Potato,Lauvkar,Grade A,1540.0,Nashik,Lasalgaon,56.7,23.2,24.09,23.75,2025-05-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007850,FARMER-969,BUYER-209,Tomato,Local,Grade A,2717.0,Gondal,Surat,80.5,31.4,32.46,32.24,2025-11-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007851,FARMER-669,BUYER-104,Wheat,Sharbati,Grade B,4242.0,Ujjain,Pune,73.5,26.08,27.16,27.0,2026-01-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007852,FARMER-388,BUYER-215,Mustard,Yellow,Grade C,866.0,Gondal,Gondal,74.6,50.36,49.14,48.46,2025-03-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-007853,FARMER-462,BUYER-55,Tomato,Local,Grade B,2164.0,Ujjain,Nashik,219.9,26.49,25.96,25.89,2025-10-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007854,FARMER-995,BUYER-192,Potato,Lauvkar,Grade C,1573.0,Indore,Lasalgaon,85.6,19.88,20.95,20.57,2025-08-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007855,FARMER-237,BUYER-136,Rice,Basmati,Grade A,2017.0,Rajkot,Agra,68.1,39.33,38.23,38.05,2025-04-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007856,FARMER-914,BUYER-166,Soyabean,Yellow,Grade A,3533.0,Surat,Ahmedabad,138.6,48.46,47.6,46.93,2025-09-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007857,FARMER-809,BUYER-52,Soyabean,NRC-37,Grade A,3719.0,Rajkot,Nashik,92.9,48.95,49.03,48.55,2025-03-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007858,FARMER-174,BUYER-177,Wheat,Kalyan,Grade B,5966.0,Lasalgaon,Lasalgaon,173.2,26.21,26.03,26.15,2025-04-14,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007859,FARMER-127,BUYER-126,Potato,Kufri,Grade A,4772.0,Indore,Pune,131.7,25.01,25.54,25.08,2025-09-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007860,FARMER-938,BUYER-192,Wheat,Sharbati,Grade A,5689.0,Agra,Rajkot,185.4,27.85,27.42,27.49,2025-07-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007861,FARMER-692,BUYER-117,Onion,White,Grade B,2624.0,Lasalgaon,Gondal,77.8,29.22,30.4,30.14,2025-11-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-007862,FARMER-265,BUYER-209,Wheat,Sharbati,Grade B,3135.0,Pune,Ahmedabad,249.8,24.47,25.43,25.3,2025-08-01,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007863,FARMER-580,BUYER-131,Rice,Basmati,Grade A,6267.0,Rajkot,Agra,98.0,40.12,78.0,78.0,2025-01-03,DISPUTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-007864,FARMER-716,BUYER-122,Onion,Red,Grade A,449.0,Indore,Agra,86.7,33.6,32.62,32.79,2025-04-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007865,FARMER-844,BUYER-150,Cotton,BT Cotton,Grade B,1033.0,Gondal,Surat,65.8,73.86,77.67,78.35,2025-01-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-007866,FARMER-205,BUYER-165,Potato,Lauvkar,Grade B,3973.0,Surat,Agra,187.2,21.77,22.32,22.2,2025-11-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007867,FARMER-207,BUYER-150,Potato,Kufri,Grade B,5131.0,Surat,Pune,109.3,23.02,24.23,24.09,2025-05-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007868,FARMER-185,BUYER-237,Potato,Kufri,Grade B,5483.0,Ahmedabad,Pune,55.0,22.05,22.66,22.36,2025-02-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007869,FARMER-834,BUYER-70,Mustard,Pusa Bold,Grade B,1475.0,Gondal,Pune,74.3,56.6,56.24,56.98,2025-08-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-007870,FARMER-420,BUYER-79,Mustard,Black,Grade A,388.0,Ujjain,Pune,157.0,59.74,58.22,57.5,2025-06-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-007871,FARMER-323,BUYER-182,Rice,Basmati,Grade B,2730.0,Rajkot,Agra,127.0,36.93,35.89,35.96,2025-05-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-007872,FARMER-764,BUYER-53,Tomato,Hybrid,Grade A,2885.0,Agra,Ahmedabad,45.4,31.68,33.04,33.58,2025-08-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007873,FARMER-253,BUYER-234,Wheat,Kalyan,Grade B,1085.0,Nashik,Ahmedabad,179.8,23.75,24.04,23.96,2025-02-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007874,FARMER-723,BUYER-132,Rice,Sona Masoori,Grade B,5693.0,Agra,Nashik,238.0,36.52,36.41,35.84,2025-01-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-007875,FARMER-698,BUYER-178,Soyabean,Yellow,Grade A,1682.0,Indore,Ahmedabad,74.6,46.81,48.4,48.6,2025-07-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007876,FARMER-513,BUYER-152,Rice,Sona Masoori,Grade A,2088.0,Indore,Indore,19.5,39.08,38.07,38.48,2025-06-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-007877,FARMER-806,BUYER-242,Tomato,Hybrid,Grade B,1594.0,Pune,Indore,226.5,27.25,26.72,27.01,2025-07-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007878,FARMER-655,BUYER-91,Soyabean,JS-335,Grade A,1769.0,Pune,Ujjain,72.6,51.9,53.45,54.43,2025-09-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-007879,FARMER-134,BUYER-72,Cotton,Long Staple,Grade B,1628.0,Surat,Ujjain,234.2,75.36,76.45,76.48,2025-04-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007880,FARMER-414,BUYER-233,Soyabean,NRC-37,Grade A,2933.0,Surat,Nashik,184.9,51.56,52.32,52.39,2025-08-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-007881,FARMER-285,BUYER-51,Tomato,Desi,Grade B,1654.0,Ahmedabad,Pune,85.4,27.16,26.53,26.33,2025-11-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007882,FARMER-278,BUYER-165,Potato,Jyoti,Grade A,5609.0,Gondal,Nashik,112.1,24.93,25.41,25.37,2026-01-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-007883,FARMER-699,BUYER-122,Potato,Lauvkar,Grade B,5517.0,Gondal,Ahmedabad,198.4,21.45,21.87,22.22,2025-02-04,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007884,FARMER-144,BUYER-210,Cotton,BT Cotton,Grade B,2663.0,Indore,Pune,172.9,67.88,70.96,69.88,2025-12-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007885,FARMER-688,BUYER-156,Potato,Lauvkar,Grade A,769.0,Lasalgaon,Pune,141.5,24.23,24.72,24.86,2025-02-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-007886,FARMER-836,BUYER-218,Potato,Lauvkar,Grade A,4552.0,Ahmedabad,Pune,92.5,23.95,24.44,24.82,2025-03-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-007887,FARMER-133,BUYER-202,Potato,Lauvkar,Grade C,5727.0,Indore,Pune,68.5,18.87,9.37,9.37,2025-08-10,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-007888,FARMER-169,BUYER-198,Tomato,Desi,Grade B,1047.0,Agra,Pune,137.7,27.72,28.23,28.23,2025-07-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007889,FARMER-866,BUYER-203,Mustard,Black,Grade B,1691.0,Nashik,Lasalgaon,54.8,55.54,54.34,53.5,2025-10-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007890,FARMER-109,BUYER-173,Potato,Lauvkar,Grade B,4481.0,Lasalgaon,Surat,107.3,22.29,10.62,10.62,2025-11-22,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-007891,FARMER-943,BUYER-215,Tomato,Local,Grade A,2339.0,Lasalgaon,Rajkot,50.5,29.81,30.54,30.75,2025-01-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007892,FARMER-714,BUYER-249,Cotton,Long Staple,Grade B,3832.0,Lasalgaon,Lasalgaon,206.3,72.41,70.68,70.54,2025-09-27,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007893,FARMER-117,BUYER-57,Onion,Garhwa,Grade B,2278.0,Surat,Agra,32.6,28.57,28.72,28.64,2025-01-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007894,FARMER-541,BUYER-180,Onion,Red,Grade A,1073.0,Agra,Indore,123.2,31.34,30.79,30.76,2025-06-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007895,FARMER-799,BUYER-202,Wheat,Sharbati,Grade A,4194.0,Pune,Lasalgaon,67.0,26.09,25.59,25.11,2025-05-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007896,FARMER-544,BUYER-80,Wheat,Lokwan,Grade A,6177.0,Lasalgaon,Indore,125.8,27.73,26.8,26.63,2025-01-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-007897,FARMER-927,BUYER-137,Potato,Jyoti,Grade B,1250.0,Nashik,Gondal,143.1,22.17,23.14,23.49,2025-10-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007898,FARMER-433,BUYER-198,Tomato,Hybrid,Grade A,1995.0,Gondal,Pune,198.9,31.85,33.05,32.78,2025-06-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-007899,FARMER-366,BUYER-181,Wheat,Lokwan,Grade A,6912.0,Nashik,Lasalgaon,52.3,28.62,28.67,28.53,2025-11-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-007900,FARMER-113,BUYER-126,Tomato,Hybrid,Grade B,1526.0,Ujjain,Ujjain,122.8,27.67,28.83,28.75,2025-09-23,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007901,FARMER-716,BUYER-136,Potato,Lauvkar,Grade B,4849.0,Lasalgaon,Ahmedabad,180.1,22.81,22.8,22.96,2025-04-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-007902,FARMER-616,BUYER-215,Mustard,Yellow,Grade B,1994.0,Ahmedabad,Pune,87.1,51.2,52.54,53.34,2026-01-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007903,FARMER-231,BUYER-73,Soyabean,NRC-37,Grade B,755.0,Indore,Surat,74.1,46.19,45.3,44.75,2025-05-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-007904,FARMER-850,BUYER-204,Onion,Garhwa,Grade B,4114.0,Ahmedabad,Ujjain,176.0,30.76,30.46,30.43,2025-04-15,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007905,FARMER-946,BUYER-110,Onion,Garhwa,Grade B,4423.0,Ujjain,Agra,40.6,29.31,29.11,29.32,2026-01-29,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-007906,FARMER-735,BUYER-131,Onion,Garhwa,Grade B,2174.0,Agra,Agra,24.1,30.47,32.12,31.67,2026-01-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-007907,FARMER-332,BUYER-108,Mustard,Yellow,Grade B,1573.0,Indore,Surat,38.3,56.14,55.51,56.49,2025-05-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007908,FARMER-859,BUYER-218,Potato,Kufri,Grade B,1494.0,Rajkot,Nashik,172.9,21.32,21.84,22.1,2025-06-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-007909,FARMER-354,BUYER-61,Wheat,Kalyan,Grade C,7000.0,Agra,Agra,19.1,21.73,21.94,22.32,2025-06-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-007910,FARMER-226,BUYER-60,Mustard,Black,Grade B,1087.0,Pune,Nashik,209.0,57.0,59.28,59.46,2025-01-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007911,FARMER-588,BUYER-167,Wheat,Kalyan,Grade C,3726.0,Nashik,Nashik,20.6,21.86,22.54,22.61,2025-11-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-007912,FARMER-784,BUYER-183,Mustard,Black,Grade A,2551.0,Indore,Agra,40.3,56.41,59.54,59.23,2026-01-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-007913,FARMER-514,BUYER-151,Tomato,Desi,Grade B,987.0,Ujjain,Nashik,210.6,27.15,28.42,28.32,2025-05-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-007914,FARMER-913,BUYER-64,Tomato,Desi,Grade B,2189.0,Indore,Lasalgaon,168.7,28.13,27.67,27.51,2025-04-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007915,FARMER-814,BUYER-227,Cotton,Medium Staple,Grade B,2803.0,Ujjain,Gondal,35.6,69.58,71.54,70.77,2025-04-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007916,FARMER-999,BUYER-200,Potato,Jyoti,Grade A,5304.0,Agra,Pune,240.1,24.53,24.08,23.71,2025-10-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-007917,FARMER-870,BUYER-108,Wheat,Sharbati,Grade B,3855.0,Agra,Agra,15.9,26.1,25.62,25.6,2025-08-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-007918,FARMER-799,BUYER-110,Soyabean,NRC-37,Grade A,732.0,Gondal,Gondal,101.0,51.86,52.47,52.07,2025-01-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-007919,FARMER-489,BUYER-165,Cotton,BT Cotton,Grade A,3281.0,Nashik,Nashik,15.6,74.44,73.28,71.95,2025-02-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-007920,FARMER-747,BUYER-153,Potato,Lauvkar,Grade B,630.0,Nashik,Agra,70.1,21.51,21.52,21.7,2025-10-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-007921,FARMER-419,BUYER-77,Wheat,Lokwan,Grade B,6949.0,Ujjain,Rajkot,54.6,24.35,24.28,24.44,2025-04-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-007922,FARMER-446,BUYER-127,Cotton,BT Cotton,Grade B,1622.0,Ujjain,Pune,93.7,70.27,68.68,68.83,2025-10-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-007923,FARMER-234,BUYER-228,Onion,Garhwa,Grade A,4579.0,Indore,Nashik,229.1,33.33,34.11,33.86,2025-07-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-007924,FARMER-139,BUYER-100,Onion,White,Grade B,918.0,Nashik,Rajkot,206.4,30.54,31.42,31.68,2025-08-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007925,FARMER-500,BUYER-138,Potato,Jyoti,Grade A,5002.0,Rajkot,Gondal,44.3,23.12,22.58,22.46,2025-06-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-007926,FARMER-142,BUYER-100,Rice,Sona Masoori,Grade B,3576.0,Indore,Nashik,215.1,35.66,34.78,34.58,2025-03-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-007927,FARMER-433,BUYER-69,Potato,Jyoti,Grade A,4553.0,Ahmedabad,Agra,43.5,23.77,23.14,23.09,2025-06-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-007928,FARMER-718,BUYER-248,Soyabean,Yellow,Grade B,3040.0,Rajkot,Agra,76.4,46.29,48.62,48.24,2025-08-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-007929,FARMER-484,BUYER-94,Soyabean,JS-335,Grade C,2467.0,Rajkot,Lasalgaon,196.6,41.63,40.56,40.95,2025-06-25,COMPLETED,COMPLETED,True,False,NORMAL
